Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1990-02-28,330.45,11.23,22.08,128.0,8.47,737.42499140625,25.06062234375,49.273244999999996,16.508093516490284
1990-03-31,338.46,11.32,21.67,128.7,8.59,751.1918517482518,25.124067132867133,48.09527692307693,16.833748233480947
1990-04-30,338.18,11.4367,21.5333,128.9,8.79,749.4058305663306,25.343691709852596,47.717725978277734,16.813913898735763
1990-05-31,350.25,11.5533,21.3967,129.2,8.76,774.3507004643964,25.542629400928792,47.304924004643965,17.392413588645
1990-06-30,360.39,11.66,21.26,129.9,8.48,792.4751376443418,25.639612933025404,46.7494143187067,17.817082821653
1990-07-31,360.03,11.7267,21.42,130.4,8.47,788.647923773006,25.68740829294478,46.92064141104294,17.74717158707023
1990-08-31,330.75,11.7833,21.58,131.6,8.75,717.9034308510638,25.576028712765957,46.840078723404254,16.168334756508962
1990-09-30,315.41,11.83,21.74,132.7,8.89,678.9325035418238,25.464543029389603,46.796210097965336,15.301285443522618
1990-10-31,307.12,11.9267,21.6067,133.5,8.72,657.1263748314607,25.518849748314608,46.230569298876404,14.818147965500792
1990-11-30,315.29,12.0133,21.4733,133.8,8.39,673.0946650224215,25.646510004484302,45.84212525112107,15.187607599503176
1990-12-31,328.75,12.09,21.34,133.8,8.08,701.8296524663676,25.81025246636771,45.55755067264573,15.846314974728756
1991-01-31,325.49,12.1067,21.1833,134.6,8.09,690.7400786032689,25.69228827191679,44.95423609658246,15.60619011880235
1991-02-28,362.26,12.1133,21.0267,134.8,7.85,767.6310899109791,25.66815458902077,44.55570208753709,17.354664745205103
1991-03-31,372.28,12.11,20.94,135.0,8.11,787.6948426666667,25.62314533333333,44.306248000000004,17.818620083397374
1991-04-30,379.68,12.13,20.3633,135.2,8.04,802.1638650887575,25.627496005917163,43.02229096597633,18.155345895198014
1991-05-31,377.99,12.14,19.8567,135.6,8.07,796.2376075221239,25.57296371681416,41.828226411504424,18.03543091100405
1991-06-30,378.29,12.15,19.41,136.0,8.28,794.5258248529412,25.51875220588235,40.76699426470588,18.015227044688327
1991-07-31,380.23,12.1933,18.84,136.2,8.27,797.427736123348,25.572089563876656,39.5117127753304,18.10345234551974
1991-08-31,389.4,12.2367,18.33,136.6,7.9,814.2678975109809,25.587960918008786,38.3295597364568,18.512258455337715
1991-09-30,387.2,12.28,17.82,137.2,7.65,806.1266938775511,25.56620816326531,37.10014897959184,18.357282591774325
1991-10-31,386.88,12.2533,17.2033,137.4,7.53,804.2880419213973,25.473487034934497,35.76408310480349,18.349187992001983
1991-11-30,385.92,12.2267,16.5867,137.8,7.42,799.9634298984034,25.344405235123364,34.382134698113205,18.288868169301338
1991-12-31,388.51,12.2,15.97,137.9,7.09,804.7481756345177,25.270720812182738,33.07978781725888,18.441652313512723
1992-01-31,416.08,12.24,16.0467,138.1,7.03,860.6076999275888,25.31685792903693,33.19052484721217,19.773068211462647
1992-02-29,412.56,12.28,16.1233,138.6,7.34,850.2486545454547,25.307963636363638,33.228655545454544,19.582982970386745
1992-03-31,407.36,12.32,16.19,139.3,7.54,835.3131738693467,25.262810050251254,33.19844924623116,19.283561861298555
1992-04-30,407.41,12.32,16.4833,139.5,7.48,834.2179729032258,25.226590967741938,33.751417767741934,19.301229507881043
1992-05-31,414.81,12.32,16.7667,139.7,7.39,848.1543165354332,25.190475590551184,34.28256063994274,19.66227979564169
1992-06-30,408.27,12.32,17.05,140.2,7.26,831.8049881597718,25.10063794579173,34.73749001426534,19.3153659676446
1992-07-31,415.05,12.3433,17.38,140.5,6.84,843.8128975088969,25.094412089679714,35.334220355871885,19.620740694824413
1992-08-31,417.93,12.3667,17.71,140.9,6.59,847.2559337118523,25.070609804116394,35.90290858765081,19.722137498351522
1992-09-30,418.48,12.4,18.04,141.3,6.42,845.9693146496815,25.066955414012735,36.46837707006369,19.7087664247453
1992-10-31,412.5,12.3867,18.39,141.8,6.59,830.9402327221438,24.951775468265158,37.04482637517631,19.370271076906974
1992-11-30,422.84,12.3833,18.74,142.0,6.87,850.5694597183098,24.909792807042255,37.69669774647887,19.83365603880123
1992-12-31,435.64,12.39,19.09,141.9,6.77,876.9350308668076,24.94083424947146,38.427806765327695,20.448606721242957
1993-01-31,435.23,12.4133,19.34,142.6,6.6,871.8090298737729,24.86507600701262,38.739945862552595,20.323410802995713
1993-02-28,441.7,12.4467,19.59,143.1,6.26,881.6776477987422,24.84486569811321,39.103611320754716,20.545336792900446
1993-03-31,450.16,12.48,19.84,143.6,5.98,895.4359520891365,24.82459721448468,39.46474428969359,20.855200148690916
1993-04-30,443.08,12.4933,19.67,144.0,5.97,878.9045649999999,24.782022212499996,39.01790375,20.457362016642183
1993-05-31,445.25,12.5067,19.5,144.2,6.04,881.9840533980583,24.774194184466023,38.62703883495146,20.517605633764862
1993-06-30,448.06,12.52,19.33,144.4,5.96,886.3210146814404,24.76619002770083,38.23725664819944,20.60835701296019
1993-07-31,447.29,12.52,19.69,144.4,5.81,884.7978544321329,24.76619002770083,38.94938351800554,20.56459641329714
1993-08-31,454.13,12.52,20.05,144.8,5.68,895.8466951657457,24.697775138121543,39.55194820441989,20.812227546627387
1993-09-30,459.24,12.52,20.41,145.1,5.36,904.0539771192281,24.646711509303927,40.178864369400415,20.993501005229124
1993-10-31,463.9,12.54,20.9,145.7,5.33,909.4668757721345,24.584424708304738,40.97404118050789,21.10917824747511
1993-11-30,462.89,12.56,21.39,145.8,5.72,906.8643716049381,24.606745679012345,41.905914814814814,21.037901189606373
1993-12-31,465.95,12.58,21.89,145.8,5.77,912.8593271604938,24.645928395061723,42.88548271604938,21.164732079814648
1994-01-31,472.99,12.6233,22.1567,146.2,5.75,924.1163445964434,24.66309616005472,43.28922093980849,21.41197491382654
1994-02-28,471.58,12.6667,22.4333,146.7,5.97,918.2212294478527,24.66354138650307,43.68025002453987,21.263840187313022
1994-03-31,463.81,12.71,22.71,147.2,6.48,900.0245653532609,24.66378953804348,44.06881671195653,20.833375889460406
1994-04-30,447.23,12.7533,23.54,147.4,6.97,866.6734848032564,24.71423418317503,45.61745373134328,20.05525008506384
1994-05-31,450.9,12.7967,24.37,147.5,7.18,873.1930698305084,24.78152529762712,47.193868067796615,20.196492421281445
1994-06-30,454.83,12.84,25.2,148.0,7.1,877.8280463513513,24.78137351351351,48.63634054054054,20.290763690670307
1994-07-31,451.4,12.87,25.91,148.4,7.3,868.8598301886791,24.772321698113203,49.87186132075472,20.06795181614214
1994-08-31,464.24,12.9,26.62,149.0,7.24,889.9761213422819,24.730079194630875,51.032147919463085,20.535549404755635
1994-09-30,466.96,12.92,27.33,149.4,7.46,892.7937638554216,24.702106024096384,52.25298433734939,20.57645010081887
1994-10-31,463.81,13.0133,28.42,149.5,7.74,886.1780335785952,24.863846412040132,54.300639732441475,20.395759282410253
1994-11-30,461.01,13.0967,29.51,149.7,7.96,879.6514256513026,24.989763402805615,56.307918637274554,20.209473020394054
1994-12-31,455.19,13.17,30.6,149.7,7.81,868.5463058116233,25.129626853707414,58.38774348697396,19.91148410809033
1995-01-31,465.25,13.18,31.25,150.3,7.78,884.197874251497,25.04831377245509,59.389970059880234,20.219119422457304
1995-02-28,481.92,13.18,31.9,150.9,7.47,912.2371944333995,24.94871809145129,60.384226640159035,20.802571764332683
1995-03-31,493.15,13.17,32.55,151.4,7.2,930.4118381770145,24.847457992073974,61.411143328929974,21.152737302036993
1995-04-30,507.91,13.2433,33.1767,151.9,7.06,955.1048599078341,24.903506903225804,62.38748480184331,21.642739261879658
1995-05-31,523.81,13.3067,33.8033,152.2,6.63,983.0626545335084,24.97340605387648,63.44048763863338,22.19542669801995
1995-06-30,539.35,13.36,34.43,152.5,6.17,1010.236148852459,25.02411226229508,64.48953481967213,22.718356759520617
1995-07-31,557.37,13.44,34.68,152.5,6.28,1043.988731409836,25.17395724590164,64.95780039344261,23.37641269151213
1995-08-31,559.11,13.51,34.93,152.9,6.49,1044.5081662524526,25.238871288423805,65.25490555918901,23.284070256230528
1995-09-30,578.77,13.58,35.18,153.2,6.2,1079.1189317232377,25.319963185378594,65.59324778067887,23.94600707529986
1995-10-31,582.92,13.65,34.7733,153.7,6.04,1083.3209800910865,25.367685751463892,64.62404006896551,23.92676276408328
1995-11-30,595.53,13.72,34.3667,153.6,5.93,1107.4764339843748,25.5143765625,63.909979957031254,24.347586881114808
1995-12-31,614.57,13.79,33.96,153.5,5.71,1143.6286901628666,25.661258501628662,63.194803387622144,25.027380664939102
1996-01-31,614.42,13.8933,33.9867,154.4,5.65,1136.68495880829,25.702784965025906,62.87583524222797,24.762465194644026
1996-02-29,649.54,13.9967,34.0133,154.9,5.81,1197.7785970303419,25.810493101355714,62.721930526791475,25.976065550593372
1996-03-31,647.07,14.1,34.04,155.7,6.27,1187.0929283236997,25.867387283236994,62.44864277456648,25.629930395216107
1996-04-30,647.17,14.1567,34.33,156.3,6.51,1182.718702111324,25.871708902111322,62.73889865642994,25.424203848381513
1996-05-31,661.23,14.2133,34.62,156.6,6.74,1206.0987206896552,25.925385942528738,63.14767586206896,25.814043827699013
1996-06-30,668.5,14.27,34.91,156.7,6.91,1218.581218889598,26.012197447351628,63.63600650925335,25.966673558333834
1996-07-31,644.07,14.4,35.2733,157.0,6.87,1171.805369044586,26.199011464968155,64.17538827133758,24.858411332348386
1996-08-31,662.68,14.53,35.6367,157.3,6.64,1203.3645299427842,26.385112905276536,64.7128942237762,25.41252912145495
1996-09-30,674.88,14.66,36.0,157.8,6.83,1221.6354433460074,26.536829657794677,65.1654752851711,25.680115512876757
1996-10-31,701.46,14.74,36.91,158.3,6.53,1265.7387070120024,26.597366266582437,66.60168174352494,26.483467720897202
1996-11-30,735.67,14.82,37.82,158.6,6.2,1324.9574409836066,26.69113770491803,68.11463076923077,27.5856120490128
1996-12-31,743.25,14.9,38.73,158.6,6.3,1338.609183480454,26.83521941992434,69.75356027742748,27.723946163893967
1997-01-31,766.22,14.9533,39.2333,159.1,6.58,1375.6418179761158,26.84657774104337,70.43795272532999,28.33287012995037
1997-02-28,798.39,15.0067,39.7367,159.6,6.42,1428.907997368421,26.858043868421053,71.11823597368421,29.265634883575945
1997-03-31,792.16,15.06,40.24,160.0,6.69,1414.213542,26.886053249999996,71.838963,28.802458591871652
1997-04-30,763.93,15.0933,40.3433,160.2,6.89,1362.1129404494382,26.91186266292135,71.93346378651685,27.585160338136536
1997-05-31,833.09,15.1267,40.4467,160.1,6.71,1486.3553640224861,26.98826259462836,72.16287496189881,29.928362224688772
1997-06-30,876.29,15.16,40.55,160.3,6.49,1561.4799013100435,27.013928384279478,72.25691266375544,31.256560616381254
1997-07-31,925.29,15.2167,40.58,160.5,6.22,1646.7394777570091,27.08117521121495,72.22026392523364,32.76663768966992
1997-08-31,927.24,15.2733,40.61,160.8,6.3,1647.1311447761193,27.13119377238806,72.1388160447761,32.586283486713164
1997-09-30,937.02,15.33,40.64,161.2,6.21,1660.3738637717122,27.164341563275435,72.01297071960298,32.666581341708614
1997-10-31,951.16,15.3867,40.3333,161.6,6.03,1681.2577024752472,27.19732525618812,71.29260197153467,32.901498179798104
1997-11-30,938.92,15.4433,40.0267,161.5,5.88,1660.6500720743031,27.314273056346753,70.79446836780185,32.33660053281266
1997-12-31,962.37,15.5,39.72,161.3,5.81,1704.236153378797,27.448549287042777,70.33912114073155,33.03078904290541
1998-01-31,963.36,15.55,39.66,161.6,5.54,1702.8222594059405,27.48597215346535,70.1024858910891,32.85996841505222
1998-02-28,1023.74,15.6,39.6,161.9,5.57,1806.1960536133413,27.52325633106856,69.86672760963557,34.70967778226997
1998-03-31,1076.83,15.64,39.54,162.2,5.65,1896.3494134401974,27.542792108508017,69.63184143033293,36.29692773642508
1998-04-30,1112.2,15.75,39.35,162.5,5.64,1955.021737846154,27.685301538461538,69.16930892307693,37.27693404302876
1998-05-31,1108.42,15.85,39.16,162.8,5.65,1944.7868896805899,27.809740171990168,68.70848108108106,36.956598518969
1998-06-30,1108.39,15.95,38.97,163.0,5.5,1942.3480759509202,27.950858282208586,68.29121926380368,36.80229346009202
1998-07-31,1156.58,16.0167,38.6767,163.2,5.46,2024.312649264706,28.033346944852944,67.6941785625,38.25964508524854
1998-08-31,1074.62,16.0833,38.3833,163.4,5.34,1878.5594004895959,28.11545886536108,67.09842459363524,35.423401024878316
1998-09-30,1020.64,16.14,38.09,163.6,4.81,1782.0149809290951,28.180084841075796,66.50430183374084,33.53235698083489
1998-10-31,1032.47,16.1667,37.9633,164.0,4.53,1798.2731447560977,28.157856837804875,66.12142035731706,33.773102879048146
1998-11-30,1144.43,16.1833,37.8367,164.0,4.83,1993.2760613414637,28.186769381707315,65.90091866707317,37.369391883920954
1998-12-31,1190.05,16.2,37.71,163.9,4.65,2073.997938377059,28.233071384990843,65.72031616839536,38.82027478009816
1999-01-31,1248.77,16.28333333,37.93333333,164.3,4.72,2171.035668533171,28.309214236444674,65.94858916036434,40.576957677208114
1999-02-28,1246.58,16.36666667,38.15666667,164.5,5.0,2164.5933395744682,28.419497878128514,66.25621021855405,40.40015922925996
1999-03-31,1281.66,16.45,38.38,165.0,5.23,2218.763186181818,28.477641818181816,66.44206036363636,41.356103632713
1999-04-30,1334.76,16.45,39.26,166.2,5.18,2294.0043075812273,28.27202707581227,67.47475884476533,42.70450951689215
1999-05-31,1332.07,16.45,40.14,166.2,5.54,2289.3811007220215,28.27202707581227,68.98718339350181,42.556676709518044
1999-06-30,1322.55,16.45,41.02,166.2,5.9,2273.019416967509,28.27202707581227,70.49960794223827,42.18067591174694
1999-07-31,1380.99,16.513333333333335,42.0,166.7,5.79,2366.3392056388725,28.295750209958012,71.96739052189562,43.828035992805425
1999-08-31,1327.49,16.576666666666668,42.98,167.1,5.94,2269.221415798923,28.336278994614005,73.47033608617595,41.930712159940455
1999-09-30,1318.17,16.64,43.96,167.9,5.92,2242.553395711733,28.30901060154854,74.78750637284097,41.32345133471502
1999-10-31,1300.01,16.656666666666666,45.36333333333334,168.2,6.11,2207.713771819263,28.286822711058264,77.03729643281808,40.552854399539875
1999-11-30,1391.0,16.673333333333332,46.76666666666667,168.3,6.03,2360.8319786096254,28.29830231729055,79.37328698752229,43.20829071461392
1999-12-31,1428.68,16.69,48.17,168.3,6.28,2424.7832,28.326589304812835,81.75505133689839,44.197939761040566
2000-01-31,1425.59,16.713333333333335,49.09666666666667,168.8,6.66,2412.371912203791,28.282168009478674,83.08098376777252,43.772578146938
2000-02-29,1388.87,16.736666666666668,50.02333333333333,169.8,6.52,2336.393430742049,28.154858303886925,84.1505593639576,42.18563588791733
2000-03-31,1442.21,16.76,50.95,171.2,6.26,2406.283579556075,27.963550934579445,85.00852745327103,43.220748439965895
2000-04-30,1461.36,16.740000000000002,51.27333333333333,171.3,5.99,2436.811401751313,27.91387670753065,85.4980588441331,43.52857428850775
2000-05-31,1418.48,16.72,51.59666666666667,171.5,6.44,2362.5508114285713,27.84801306122449,85.93688081632654,41.966050503324325
2000-06-30,1461.96,16.7,51.92,172.4,6.1,2422.257414849188,27.66949767981438,86.02397122969838,42.781971567071466
2000-07-31,1473.0,16.583333333333332,52.51333333333334,172.8,6.05,2434.8996875,27.41259548611111,86.80563402777778,42.758093618269605
2000-08-31,1485.46,16.46666666666667,53.10666666666666,172.8,5.83,2455.496327083333,27.219743055555554,87.78642638888887,42.869565494419504
2000-09-30,1468.05,16.35,53.7,173.7,5.8,2414.1435699481863,26.8868549222798,88.30728497409328,41.898007924884745
2000-10-31,1390.14,16.323333333333334,52.46666666666667,174.0,5.74,2282.0825855172416,26.79672172413793,86.13036551724139,39.3696990442014
2000-11-30,1378.04,16.296666666666667,51.23333333333333,174.1,5.72,2260.919596094199,26.737578747846065,84.05739115450889,38.7821424567848
2000-12-31,1330.93,16.27,50.0,174.0,5.24,2184.882224482759,26.709168620689656,82.08103448275862,37.27423800449722
2001-01-31,1335.63,16.169999999999998,48.48,175.1,5.16,2178.82366910337,26.378247515705308,79.08580331239291,36.97886799702984
2001-02-28,1305.75,16.07,46.96,175.8,5.1,2121.5986433447097,26.110733447098976,76.30118498293515,35.834662651431294
2001-03-31,1185.85,15.97,45.44,176.2,4.89,1922.409566969353,25.889345856980704,73.66386197502838,32.325837236178764
2001-04-30,1189.84,15.876666666666665,42.556666666666665,176.9,5.14,1921.2452079140755,25.6361945732052,68.71662736009044,32.1739011683607
2001-05-31,1270.37,15.783333333333331,39.67333333333333,177.7,5.39,2042.0429236916152,25.37075351716376,63.77248328643782,34.07464321714005
2001-06-30,1238.71,15.69,36.79,178.0,5.28,1987.7955158426964,25.178218988764044,59.03802910112359,33.06853441111278
2001-07-31,1204.45,15.706666666666667,33.96333333333333,177.5,5.24,1938.2620107042255,25.2759643943662,54.65551808450704,32.16303868744436
2001-08-31,1178.5,15.723333333333333,31.136666666666667,177.5,4.97,1896.5019549295776,25.30278523943662,50.10670276056338,31.40431876078015
2001-09-30,1044.64,15.74,28.31,178.3,4.73,1673.5449180033652,25.215956702187324,45.35347739764441,27.667392586862498
2001-10-31,1076.59,15.740000000000002,27.103333333333335,177.7,4.57,1730.5532964546987,25.30109780528982,43.566968711311205,28.577373113360103
2001-11-30,1129.68,15.740000000000002,25.896666666666665,177.4,4.65,1818.9631034949268,25.343884329199554,41.69772074408117,30.005103811056824
2001-12-31,1144.93,15.74,24.69,176.7,5.09,1850.8211378607812,25.44428455008489,39.912286247877766,30.499953255020458
2002-01-31,1140.21,15.736666666666668,24.69333333333333,177.1,5.04,1839.028033992095,25.381439525691704,39.82751620553359,30.277204433096
2002-02-28,1100.67,15.733333333333334,24.69666666666667,177.8,4.91,1768.2653551181104,25.27615748031496,39.67607007874016,29.085704152008436
2002-03-31,1153.79,15.73,24.7,178.8,5.28,1843.2376016778524,25.129466778523486,39.4594932885906,30.292130640918682
2002-04-30,1111.93,15.833333333333332,25.38,179.8,5.21,1766.4844775305896,25.153865406006673,40.320322358175744,29.005883253118693
2002-05-31,1079.25,15.936666666666667,26.06,179.8,5.16,1714.5668993325917,25.31802747497219,41.400614682981086,28.12810750868834
2002-06-30,1014.02,16.04,26.74,179.9,4.93,1610.0428062256808,25.46802490272373,42.45729338521401,26.387672541183356
2002-07-31,903.59,15.96,27.84,180.1,4.65,1433.1107983342588,25.312861299278183,44.15476557468073,23.46312046743144
2002-08-31,912.55,15.879999999999999,28.939999999999998,180.7,4.26,1442.51581128943,25.102351743220808,45.74698107360266,23.588713528842376
2002-09-30,867.81,15.8,30.04,181.0,3.87,1369.5192487292816,24.934495027624312,47.40710320441989,22.36503680122433
2002-10-31,854.63,15.89,29.223333333333333,181.3,3.94,1346.4877135135134,25.03503243243243,46.041982239382236,21.95623386365908
2002-11-30,909.93,15.98,28.406666666666666,181.3,4.05,1433.6140378378375,25.17682934362934,44.75530656370656,23.348396502725127
2002-12-31,899.18,16.07,27.59,180.9,4.03,1419.8096935323383,25.374609950248757,43.56474726368159,23.101442537685635
2003-01-31,895.84,16.119999999999997,28.5,181.7,4.05,1408.3078111172263,25.341491689598236,44.80350577875619,22.898348576613216
2003-02-28,837.03,16.169999999999998,29.41,183.1,3.9,1305.7942286182413,25.22572987438558,45.88056373566357,21.214102123415284
2003-03-31,846.63,16.22,30.32,184.2,3.81,1312.8832055374594,25.15262345276873,47.01772768729642,21.309719026990987
2003-04-30,890.03,16.203333333333333,31.73,183.8,3.96,1383.1879720348204,25.18146104461371,49.31132023939064,22.427939577730896
2003-05-31,935.96,16.186666666666667,33.13999999999999,183.5,3.57,1456.9454295367848,25.196685776566756,51.586789536784735,23.591080453481474
2003-06-30,988.0,16.17,34.55,183.7,3.33,1536.278149156233,25.1433377245509,53.723087098530215,24.83222325953105
2003-07-31,992.54,16.310000000000002,35.89333333333333,183.9,3.98,1541.6591119086459,25.333447634584015,55.75118825448613,24.86732910126877
2003-08-31,989.53,16.450000000000003,37.236666666666665,184.6,4.45,1531.1556243770315,25.454013542795234,57.61839620801733,24.642251409932157
2003-09-30,1019.44,16.59,38.58,185.2,4.27,1572.3265684665228,25.587477213822893,59.503608855291574,25.243686752606244
2003-10-31,1038.73,16.85666666666667,41.96666666666667,185.0,4.29,1603.8103495135135,26.02687556756757,64.79698702702703,25.68275607057968
2003-11-30,1049.9,17.123333333333335,45.35333333333333,184.5,4.3,1625.4500585365854,26.510261138211384,70.21580943089431,25.946798218420113
2003-12-31,1080.64,17.39,48.74,184.3,4.27,1674.8571398806296,26.952329788388493,75.54091741725448,26.63517051108153
2004-01-31,1132.52,17.6,49.826666666666675,185.2,4.15,1746.7347615550757,27.145244060475164,76.8498311015119,27.658540355736566
2004-02-29,1143.36,17.810000000000002,50.913333333333334,186.2,4.08,1753.9830135338345,27.321611278195494,78.1041157894737,27.650862036740207
2004-03-31,1123.98,18.02,52.0,187.4,3.83,1713.2118204909286,27.466749413020274,79.26032017075774,26.886530384035858
2004-04-30,1133.36,18.213333333333335,53.38333333333333,188.0,4.35,1721.9958357446808,27.672834893617026,81.10916010638297,26.900577508444883
2004-05-31,1102.78,18.406666666666666,54.76666666666667,189.1,4.72,1665.7868046536225,27.803897831835005,82.7269180327869,25.902814292943756
2004-06-30,1132.76,18.6,56.15,189.7,4.73,1705.6606848708486,28.00707011070111,84.54822509225092,26.4012853664749
2004-07-31,1105.85,18.78666666666667,56.69,189.4,4.5,1667.7782771911297,28.332951636747627,85.49654160506863,25.69588864626855
2004-08-31,1088.94,18.973333333333333,57.23,189.5,4.28,1641.4089682321899,28.599371398416885,86.26539134564644,25.174462226477765
2004-09-30,1117.66,19.16,57.77,189.9,4.13,1681.1513308056872,28.819909004739333,86.89593649289098,25.668406776357685
2004-10-31,1117.21,19.253333333333334,58.03,190.9,4.1,1671.6715496071242,28.808594237820845,86.82978135149293,25.411655665489334
2004-11-30,1168.94,19.346666666666668,58.29,191.0,4.19,1748.158950157068,28.933091937172772,87.17315277486911,26.465310814818036
2004-12-31,1199.21,19.44,58.55,190.3,4.23,1800.024922858644,29.17961366263794,87.88407304256435,27.144808694741233
2005-01-31,1181.41,19.703333333333333,59.10666666666666,190.7,4.22,1769.5873897220765,29.512844992134244,88.53354210802308,26.587250697970376
2005-02-28,1199.63,19.96666666666667,59.663333333333334,191.8,4.17,1786.5730576642336,29.735759124087593,88.85481678832116,26.744863128101176
2005-03-31,1194.9,20.23,60.22,193.3,4.5,1765.7197403000519,29.894142058975685,88.98790087946196,26.33914213105793
2005-04-30,1164.43,20.46333333333333,61.23333333333333,194.6,4.34,1709.1989417266186,30.036934532374097,89.88084172661871,25.408922569114463
2005-05-31,1178.28,20.696666666666665,62.24666666666667,194.4,4.14,1731.3078999999998,30.410685493827156,91.4622549382716,25.650230187182963
2005-06-30,1202.25,20.93,63.26,194.5,4.0,1765.6200231362468,30.737722673521848,92.90340832904883,26.06839487188399
2005-07-31,1222.24,21.11,64.33,195.4,4.18,1786.7097138178096,30.85927645854657,94.03966151484134,26.28787109125475
2005-08-31,1224.27,21.29,65.39999999999999,196.4,4.26,1780.5648235234216,30.963941853360485,95.11704073319754,26.104381410936146
2005-09-30,1225.92,21.47,66.47,198.8,4.2,1761.4398422535212,30.84876126760563,95.5061556338028,25.73012299016447
2005-10-31,1191.96,21.72,67.58999999999999,199.2,4.46,1709.2060156626505,31.145302409638553,96.9203954819277,24.87653872364795
2005-11-30,1237.37,21.97,68.71,197.6,4.54,1788.6884693319835,31.758880263157895,99.32419949392711,25.93178330906901
2005-12-31,1262.07,22.22,69.83,196.8,4.47,1831.8099539634145,32.25083963414634,101.35356128048778,26.443803114292404
2006-01-31,1278.73,22.406666666666666,70.77666666666666,198.3,4.42,1841.9515615733737,32.27576944024205,101.9505225416036,26.468702626685722
2006-02-28,1276.65,22.593333333333334,71.72333333333334,198.7,4.57,1835.2534438852542,32.4791390035229,103.10617201811777,26.249624763583295
2006-03-31,1293.74,22.78,72.67,199.8,4.72,1849.5819873873872,32.56719099099099,103.8919126126126,26.327837778667686
2006-04-30,1302.17,23.0,73.27666666666666,201.5,4.99,1845.9277575186104,32.604297766749376,103.87540258064514,26.147280943874513
2006-05-31,1290.01,23.22,73.88333333333333,202.5,5.11,1819.6594391111112,32.753615999999994,104.21818814814814,25.650640708757336
2006-06-30,1253.17,23.44,74.49,202.9,5.11,1764.2088966978806,32.998760374568754,104.8667943814687,24.749582241646365
2006-07-31,1260.24,23.66,75.85,203.5,5.09,1768.9310765601967,33.21026889434889,106.46656363636362,24.696786766853304
2006-08-31,1287.15,23.88,77.21,203.9,4.88,1803.1589028935755,33.45331515448749,108.16291721432074,25.05139356201096
2006-09-30,1317.74,24.1,78.57,202.9,4.72,1855.1103453918186,33.92790635781173,110.61060591424345,25.644156440797385
2006-10-31,1363.38,24.36,79.55,201.8,4.73,1929.8245290386521,34.48086778989098,112.60069920713576,26.538040282101722
2006-11-30,1388.64,24.619999999999997,80.53,201.5,4.6,1968.5057413399504,34.90077439205955,114.15756952853599,26.928020270856482
2006-12-31,1416.42,24.88,81.51,201.8,4.56,2004.9010983151634,35.216912586719516,115.37502190287412,27.282689787571684
2007-01-31,1424.16,25.083333333333332,82.05666666666667,202.416,4.76,2009.7221105050987,35.39667565805075,115.79534414275551,27.207536656807132
2007-02-28,1444.8,25.286666666666665,82.60333333333334,203.499,4.72,2027.997983282473,35.49370778234782,115.94642401191162,27.31518141351661
2007-03-31,1406.95,25.49,83.15,205.352,4.56,1957.0494170984455,35.45626329424597,115.66058426506682,26.22760555465089
2007-04-30,1463.64,25.71666666666667,83.74000000000001,206.686,4.69,2022.7642746968834,35.54067571098188,115.72946924319983,26.976268314189085
2007-05-31,1511.14,25.943333333333335,84.33000000000001,207.949,4.75,2075.725547514054,35.636168579796006,115.83700743932407,27.54849045185126
2007-06-30,1514.19,26.17,84.92,208.352,5.1,2075.8920479765015,35.87799080402396,116.42181807710028,27.418262740410608
2007-07-31,1520.71,26.440000000000005,82.81333333333333,208.299,5.0,2085.3611674563967,36.2573727190241,113.56255267668111,27.41008816720432
2007-08-31,1454.62,26.71,80.70666666666666,207.917,4.67,1998.3963121822649,36.69492066545785,110.87700226532702,26.14860718931231
2007-09-30,1497.12,26.98,78.6,208.49,4.52,2051.1312343038035,36.963984651542034,107.68603386253535,26.725743047696916
2007-10-31,1539.66,27.230000000000004,74.46000000000001,208.936,4.53,2104.9104114178504,37.22686210131333,101.79625971589387,27.320648130462015
2007-11-30,1463.39,27.480000000000004,70.32000000000001,210.177,4.15,1988.8267811416094,37.34681796771294,95.5687132274226,25.729053579498384
2007-12-31,1479.22,27.73,66.18,210.036,4.1,2011.6901828258015,37.711881106096094,90.00260698166029,25.95551010524023
2008-01-31,1378.76,27.92,64.25,211.08,3.74,1865.793840818647,37.78247413303013,86.9457006822058,24.022317760836824
2008-02-29,1354.87,28.11,62.32,211.693,3.74,1828.1557564019593,37.929438479307294,84.08974052047067,23.495263401811787
2008-03-31,1316.94,28.3,60.39,213.528,3.51,1761.705141620771,37.857651455546815,80.78528520849724,22.606810842249338
2008-04-30,1370.47,28.436666666666667,57.383333333333326,214.823,3.68,1822.2620098406596,37.811157743817,76.30044315552803,23.35604064320161
2008-05-31,1403.22,28.573333333333334,54.376666666666665,216.632,3.88,1850.2278852616419,37.67561616012408,71.69882482735699,23.696432116623182
2008-06-30,1341.25,28.71,51.37,218.815,4.1,1750.873260516875,37.478151954847704,67.05860905330987,22.41681280228194
2008-07-31,1257.33,28.756666666666668,49.56333333333333,219.964,4.01,1632.7501584804786,37.34298239711953,64.36221227109891,20.907206462661577
2008-08-31,1281.47,28.803333333333335,47.75666666666667,219.086,3.89,1670.766976164611,37.55348009457473,62.26463480094574,21.401617360047926
